Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,SFI,Recommendation,Type
60.91040566247479,35.12403079149803,57.26791894724676,19.220259327807625,47.65280298497138,7.254619472386071,High,General,Wheat
58.83469424892707,25.7358148004357,44.81485008494885,21.863629983756475,63.03629090901134,6.080723770733362,High,General,Rice
66.24220087902816,20.73544568606389,52.150209440470505,22.130787830332235,62.55383762101769,5.664021482416375,High,General,Maize
62.38315417861368,38.56266757618019,23.34899751381393,26.74500347020803,57.650970676529695,6.096986196149927,High,General,Maize
67.48156602329922,57.72247589627887,35.437580437477095,26.25229844147269,46.37992859534029,6.844723715864388,High,General,Barley
66.3233033899676,32.952782996097255,34.9578853791627,21.852267068342027,42.91054654711268,6.1575202551089,High,General,Rice
44.68046899431785,46.44562713714786,55.4515286582287,27.68501023648157,41.927157275713775,6.056224335107607,High,General,Wheat
71.98871654474878,46.08941412529763,26.054846850531,16.713557078870938,57.780881999286336,5.86887038116853,High,General,Wheat
44.929303028653,30.043204146606712,26.07544689346521,18.83030025343352,64.751059574284,6.495032853748867,High,General,Oats
67.94122500836548,46.017009952954574,33.14232599543194,27.41964695253377,65.74991295342775,6.051897656314376,High,General,Oats
56.64581470562427,28.49335897147565,22.178641894673504,20.669910579392297,53.90866223030349,6.962020698278966,High,General,Barley
60.55402938306392,24.880296543075563,27.2983216260996,29.717723381907632,63.52813897920151,5.653244803984405,High,General,Wheat
76.13192057502843,48.0553314223876,58.608385541829406,21.99379922291753,68.4064058902307,6.828066066222635,High,General,Barley
75.59534905893946,24.53763268415667,37.12735759468691,26.87903434445646,48.25510337464204,5.97512002913554,High,General,Rice
72.71425222620118,59.87636874357421,45.28076833689745,21.03460562073558,51.93881039142271,6.478558522103207,High,General,Maize
60.405935218252935,27.338096046009174,49.04445037378548,21.374302785936457,67.94436977790042,6.072179844062521,High,General,Wheat
69.44959240535333,43.7656745102583,34.67845628028802,20.74324720926275,50.14692901951855,6.945537352021591,High,General,Rice
60.51588222075237,36.45498285650358,25.88908297642068,25.786134307662177,67.41628870965388,7.390614080503274,High,General,Wheat
74.7842432989911,25.055456896226683,28.263240648871232,23.21276826089992,69.43134586763398,7.334153558939627,High,General,Oats
56.111033329316,21.113756303096537,32.53065906322441,29.156671670525537,59.85432185723274,6.666852430288182,High,General,Barley
78.80941377659508,44.90929129171333,45.44273681408903,18.76335474801157,64.50670868512505,6.425220606513957,High,General,Oats
77.2929103291551,52.270302551565045,35.93122196356218,16.508440981251667,62.48636692663256,7.136601018878764,High,General,Maize
69.66410477807142,53.68062646026976,20.27258791600513,20.89892227648823,60.986027728465714,6.866652725255459,High,General,Oats
51.17663536704288,39.30853892307738,40.93628740269887,24.25069061470164,49.207932189436974,5.867128228433866,High,General,Wheat
45.26614355173034,51.09821868729542,56.86053567629671,27.911984053732425,41.71283013723831,7.141838427226,High,General,Oats
74.1881380037279,46.91388533954179,52.48310444034716,20.19295330020492,50.29155197558952,6.357768778789421,High,General,Wheat
46.61209144551845,48.97018109996533,53.00845485038524,24.806801266866923,60.0080795561172,5.8779713199423504,High,General,Maize
74.17043155989343,39.703960208872566,51.80232070424525,20.252980215348288,43.07587594683404,6.063594700792985,High,General,Oats
59.63060026849442,45.33646960968508,32.94923302441695,24.25829374491687,40.35753948934726,6.035054060496685,High,General,Barley
56.26227135232417,52.22103654304228,50.60775335017568,28.272119205459763,44.19077117808816,6.53841394920692,High,General,Barley
76.12763115337717,35.91536702228092,25.72645431244772,18.470364633891137,61.47207779232386,5.968740181355751,High,General,Barley
64.15403930161112,52.23915603470335,46.30864589103814,21.063624631605588,69.18381104969332,5.7471329748031525,High,General,Oats
63.06456028518871,43.68067371156251,45.662742667399776,29.8989779464462,69.49194098844461,5.747381701227521,High,General,Oats
62.3506377849759,26.63604097483145,21.022791963589388,28.028355423741917,54.81937447420564,6.6665523942781935,High,General,Oats
54.846780640781255,20.987366288983385,51.51880534363727,23.46959786844303,66.08056902977043,6.969518577698757,High,General,Wheat
71.42572414116509,34.510144015966084,56.12992420380522,22.749413877814128,62.10479367254512,6.143066017676682,High,General,Maize
50.11193776063092,41.86785313185359,30.696611138884307,19.26900573457021,55.0312071095381,5.569301419628034,High,General,Barley
77.555798401651,53.592814088139534,52.49562896744604,22.75814141540294,57.18281598865261,5.754449773874022,High,General,Wheat
75.75940820187843,25.09942720560985,23.29623887447793,27.72272247419921,44.116814398506136,7.329389120674114,High,General,Barley
53.499213026995925,52.00825390734317,43.99871433044264,25.277617699166708,68.12984381849776,6.487087319178906,High,General,Wheat
69.17855079326655,54.52036184268908,39.425874613371086,19.3506604226698,50.5578931219533,6.4071456192303495,High,General,Oats
62.92892777798366,26.027499480033352,41.83694133236,18.021958815802996,53.38447769371509,5.576098356620182,High,General,Barley
53.50597207996938,54.06377277216876,57.0482080753738,18.978128054952435,60.14980692993696,6.957274044633798,High,General,Oats
79.54086591981786,59.65814271371168,54.85260988987414,17.546388020892397,50.01707414579662,6.556136161864158,High,General,Barley
41.00949383393057,49.0735532419295,51.40334628959028,16.43461044035574,47.62777482966791,5.904161872173042,High,General,Rice
50.10584122485147,51.39078727299952,30.94793830713484,21.287042616630824,58.93148179810662,5.720147520362114,High,General,Wheat
60.80296244444602,59.77661070235494,56.47274514744367,16.699494065974015,40.74952246845548,6.2667757272639975,High,General,Rice
60.87812013914255,44.219250021037816,23.90030769855501,17.578688365906565,61.62175336080037,7.174323928390051,High,General,Wheat
63.55732299782257,32.31545528064998,54.13316866235151,23.20987026509229,55.42070109629529,7.230589118402049,High,General,Maize
70.06704688091676,53.50123336304223,33.12640289414431,17.46898910549362,58.17261191562803,6.705692760791273,High,General,Barley
64.93911322077186,44.57943110046525,22.15089246647933,15.958196511463544,58.95640477740656,6.955072854460285,High,General,Maize
64.01125842112148,43.24781694883826,46.77427936962993,19.76083275041828,55.811504694776914,5.730311574805741,High,General,Maize
42.14057851652173,30.14542222056153,29.251197132638215,18.304786479329515,57.47601332322208,6.67625213093571,High,General,Wheat
55.06121151157193,50.25337078331546,29.74284503458528,22.72957781991565,60.51364602669624,6.833931406974363,High,General,Rice
49.28222958804624,23.26669103440385,32.24188664915086,16.53550626874814,62.59356541539022,5.901425685827585,High,General,Oats
50.614804464079015,56.971482831786446,22.54739070010067,26.27656181524467,61.82357173858361,7.260309465820518,High,General,Wheat
62.1734989736138,33.032938430819385,27.08508576793016,28.59350279152708,66.08849373196784,5.88999347504204,High,General,Oats
47.980212597184334,25.11098611159962,20.20558510342241,26.151527609342917,45.68330299502208,6.1269547196929,High,General,Maize
51.7579640406759,37.69466132409676,37.81638084423148,22.992405561020917,52.03443908475393,6.741113694046917,High,General,Oats
49.48338834069361,21.698796370261327,23.37021509671885,27.91001732683328,68.43388198043371,6.776700130261462,High,General,Rice
77.94011772872778,47.38504777059865,47.30610420176796,25.42377569672261,51.89771723158989,6.898769481974735,High,General,Wheat
77.7866292868438,56.108220417814245,29.424914047665936,15.158266836752848,43.74610230717768,5.724023426136411,High,General,Rice
64.39766234384207,53.49052028554035,57.742965761407085,20.911352291617547,55.76335379086539,7.19892885985711,High,General,Rice
76.980898749276,25.094778937915244,54.85006509594611,27.764278491102,43.28472917663387,6.56569426456652,High,General,Wheat
71.43250581873492,25.050845484309274,31.57763579872833,20.18788286962904,46.08559716183596,6.442643588210137,High,General,Rice
63.59791531207235,52.53737929297056,51.32861818626715,15.528227602882852,69.9495626971287,7.462195249027019,High,General,Barley
40.25740845987183,56.97017098412464,52.12979618659225,26.192694578284083,56.24087915188396,6.98075659388204,High,General,Barley
70.90065144317616,38.42679319333956,59.46252456457642,27.03057405424303,48.52175167121287,5.73601205323875,High,General,Barley
68.09953366353875,39.95884467655064,43.9135994738274,17.40890542564963,69.84324863721719,7.013078334452482,High,General,Oats
64.61014613129656,32.73048165542903,23.278629385746488,23.06010745264772,68.99676755665429,5.690497867945739,High,General,Rice
70.41697246729888,55.77060473025656,45.87348915705524,17.879331584935887,53.22217123252791,5.5549411250259695,High,General,Wheat
60.51688659099063,45.79611621169424,44.99918993504141,25.7885162856622,47.81209326363725,6.3072517905397945,High,General,Wheat
68.16333085285356,31.53006308669474,45.53402309681727,19.073256827662284,65.1519891427657,7.487156345638438,High,General,Oats
77.40688346905974,31.951314842170063,32.28582592416846,19.74322683844995,61.46862150915357,5.849767872389725,High,General,Wheat
55.03220063384345,55.648002922544094,54.387183403213314,27.67456280460152,60.60824305010532,6.84528868705358,High,General,Barley
68.32487339602501,20.54536095623286,58.37888731821648,22.144835283103564,66.79341223967418,5.846792132412238,High,General,Rice
59.02751272043835,32.90906290906554,28.708500519126066,25.04631676827372,60.68251401613973,6.949573949916772,High,General,Wheat
66.97598607255927,42.17426724865476,23.526086325465776,21.035595760837012,48.51393829124648,6.510707336475653,High,General,Wheat
70.51573342217456,25.928698483972987,27.781401326739363,19.470102857906333,60.81589485627197,6.859943420178753,High,General,Maize
41.81810001743184,23.683950167983596,52.82208557022875,24.38217090636992,49.17440533850992,5.905746351828469,High,General,Maize
65.86401775794647,52.6110532436224,47.0657853927939,17.32286361118232,62.777169389709854,6.991256665041004,High,General,Maize
49.069647376277786,55.77617554594029,45.44189369356506,20.594997533502944,58.59243563474698,7.491238119245414,High,General,Rice
66.80130151230267,52.944256831927575,36.07172540437698,18.135555560788838,42.32234655954252,6.831301001251919,High,General,Barley
58.73320743735254,55.95151558949391,43.11311886045743,25.436924504111182,55.38506087305426,6.486959996145755,High,General,Barley
70.94210967459549,42.12447884233486,32.314965010974696,29.16313257519161,50.29902907587223,7.34634797723853,High,General,Barley
44.936032608223854,52.49032483961368,39.08800317671845,29.932664520238,49.85711898196882,5.531703684463753,High,General,Rice
65.0528940662478,35.36170553564402,51.72252113482624,21.75415215662386,58.06768907131772,6.959847038571642,High,General,Rice
51.138829157102094,46.65071445916154,59.249663898218486,18.787955844546666,49.66974473408275,7.277493033627626,High,General,Maize
74.11927981322366,59.553421255566576,57.29955694359207,21.642440555764864,63.30681244614618,5.623349167241915,High,General,Wheat
77.1353402254523,29.029108953565096,57.354637713849954,27.709041149440857,42.12374308033523,6.400128340831516,High,General,Oats
79.85593174716222,35.595989851643225,36.08894939388449,18.0900851782806,59.81164757187476,5.909438907899998,High,General,Oats
71.84029609709134,39.20189509240343,38.75159522027164,29.28143477479386,64.27584410970223,6.63303633117566,High,General,Wheat
70.14936281712018,25.52061948080207,48.22541585475926,20.127986531972265,60.184950697612905,6.7990859172073215,High,General,Maize
48.62003035470204,23.24154441860227,56.88767712205137,29.78705489175457,54.91687585059987,6.10524636585751,High,General,Wheat
53.44028235960435,53.18891465286497,25.679770374083382,27.57913331300944,68.50921041208544,6.419963339356202,High,General,Wheat
58.62730167049118,59.07177491310345,32.16967455308783,27.128558012210853,48.99815469394191,6.058678970553119,High,General,Oats
70.93524191128999,36.18900255318635,25.56987378376438,19.768570106599253,40.57503662574933,6.238782328910228,High,General,Maize
76.59863460311874,23.50599344778613,44.48034119837821,15.131658179218942,52.959681143903225,5.819079913376847,High,General,Rice
47.56556400091939,22.63247042762306,32.2520398755015,20.731993632389816,40.990358077009816,7.271118887171263,High,General,Oats
76.89469938680412,55.65272825441195,33.04431410050294,19.527140544940405,68.61810257579226,5.520020821118273,High,General,Rice
67.82498609416231,38.5525699891072,22.83663837951917,15.56095485613196,46.29754137244154,7.264818372887577,High,General,Maize
64.43082922740155,32.80109266249568,33.991842472303674,22.580478847588942,63.667810718466384,6.643357756699477,High,General,Wheat
47.99365085127758,39.058450849575976,54.49986029606342,21.04546966924105,63.23716249523095,6.163315688354035,High,General,Barley
42.22100131236602,32.73216378769389,29.3229124756334,24.51834701612287,46.531866990488005,6.94611425092066,High,General,Barley
62.7385959403176,39.5614310123048,47.80749864840263,24.317794832911247,58.63679591440502,6.515504303725328,High,General,Maize
66.0606273331557,54.38225587671747,45.185133797543706,16.8111995384502,41.44236905459351,6.498217316215213,High,General,Barley
48.43125797418753,43.69205484248383,54.53938433476461,29.654483191899335,54.50723757111602,5.720284565837932,High,General,Rice
62.25824823301826,47.78615091240702,25.29151790604153,17.803971441621705,40.4394138181746,6.279032051890818,High,General,Barley
74.25973611050294,34.58682704937346,59.10359841380173,21.679110371470568,67.63431640542525,5.9821286917134735,High,General,Maize
73.4026378182008,49.54023514042075,43.30514584161463,22.321763151506023,69.28258072598715,5.53139181119256,High,General,Maize
77.09420722345189,46.66468339517489,59.818966093872575,27.1959419582118,46.66848299915756,6.220199261564226,High,General,Rice
54.63543238227522,24.78247991008226,56.46058903463403,16.488443941419703,46.24318103789118,5.6796442588512095,High,General,Barley
52.72198290203675,42.90571412462339,28.86069088452423,21.429664188127976,62.611605296863885,6.01366007545037,High,General,Barley
69.97704023923234,30.26973985239032,22.24648039613253,24.42753255354306,47.601381964880034,5.685033242366189,High,General,Wheat
57.2444962038802,52.16382678534372,30.225563751814462,18.227334324360832,66.85229677485535,5.701883251112798,High,General,Oats
43.501946561111225,37.03750833867758,41.1025459599768,24.41201848149109,57.217874083689466,5.8980225888303766,High,General,Maize
51.31204522681999,59.78736660785949,26.8638546826076,28.85497256324479,50.52332869030936,7.4996984889728,High,General,Wheat
56.74329142125956,23.70001751755855,26.69838978071954,29.96277196759012,64.9808123904826,5.504368285714498,High,General,Maize
51.70065701905008,51.21391450960634,38.50374188420612,15.486766151860136,54.80220101240185,6.777345272240811,High,General,Wheat
53.28822283789286,46.94806934168626,21.33071884677434,18.533823423670164,67.34898741125427,5.7824873960531145,High,General,Oats
51.75103624697563,50.69995322362821,24.87552330129082,19.65460673687546,67.84042710188143,7.341256273421552,High,General,Wheat
41.65996668732318,32.30119181961825,36.6344535763179,20.986891506674493,44.96260456385228,5.6872657866672585,High,General,Maize
65.4837880329777,39.682179575296026,22.52519636831866,18.63385736377151,40.06970218395791,7.410126374252473,High,General,Barley
63.89169681413877,51.860340788948335,35.87020225822117,18.052319918329687,69.51792820427207,6.721852774966956,High,General,Maize
66.13533993914723,29.3016532648342,38.96025063793781,29.3183076362625,67.18412608382438,5.502536153830981,High,General,Rice
47.692395841345096,29.041327871546084,38.05066456292458,28.777824041557768,41.66335707111524,7.288014395833612,High,General,Rice
51.826181664499416,42.0420381317973,54.76699429612349,15.704887515046762,64.9910279182321,6.543423602733837,High,General,Rice
64.78463707779689,40.94254318119423,41.20249820206929,20.08219532407272,53.7341479767762,6.025339470660969,High,General,Rice
63.98510273839685,31.290498816517317,38.71921849912174,21.0772283051761,47.76884815074926,7.03455835503126,High,General,Oats
60.25321237417072,31.92302602099291,36.42836981566665,18.58521801998915,66.3623957103079,7.35333110777374,High,General,Barley
54.0165300004079,31.11380652826262,52.70493513217944,24.433093454822632,45.90001697170922,6.467381646293588,High,General,Barley
76.5172401909876,50.86048247993951,55.80226415999333,24.605711199663617,68.418999982602,6.131106948886222,High,General,Maize
53.59080969195375,46.076034622498426,54.12969876788471,27.757563424928957,46.16864463098023,7.0778902478698535,High,General,Wheat
58.22476625749006,53.29668733641011,46.94186312525564,26.113039025778267,58.410495631862304,6.863570995576909,High,General,Maize
67.12455323816835,59.01892113256088,25.49446983874697,23.13859990448933,46.692590035869245,7.277504967500545,High,General,Maize
61.72085723467056,38.96657185087946,31.07479877968049,24.8038015506663,56.37005994905904,6.885028025522386,High,General,Maize
53.87543905457542,22.667755256217955,21.842522547279096,19.10983172314527,60.51925389745424,5.987056677799073,High,General,Maize
57.42579161826039,21.923692416481416,57.23296299960457,23.89584284951037,45.70683792460413,7.363318499518038,High,General,Barley
71.77923271414025,31.826601570864767,46.43194118763641,22.338408821248787,55.62657348102037,5.709671494411983,High,General,Wheat
51.1251662194645,57.30178357409804,49.85451537252966,17.000167009745557,54.07179233170357,6.035885500213696,High,General,Maize
45.690209591072616,40.928522198835,32.46286958328916,18.63816414874456,42.13112264210024,6.540389215447771,High,General,Barley
52.52652807319109,30.871460643205168,53.826140891093694,19.37540176082379,64.54923453025908,6.631484052141802,High,General,Maize
73.98136861951605,35.966671780440784,30.38413134833914,28.86464350578837,50.07047201928525,5.530621173253811,High,General,Rice
43.55958859425387,43.94380429618683,20.065750284497987,18.45579959078834,57.23746592655638,7.06114545164188,High,General,Maize
79.66784293489808,46.11798632551369,35.05659850082776,19.338658542295025,55.44352704799403,6.223214636850779,High,General,Maize
61.6401159571065,26.1567803913162,42.83045923836293,20.540311951341486,55.39781513711327,6.312837082004275,High,General,Oats
79.39382975868375,59.08126706180704,39.1481943186209,24.956141079380807,43.21667182625463,7.118739088873891,High,General,Rice
77.5598568834391,41.79088907931156,54.48304570306388,16.773575887082107,52.70446027747998,6.258566783455089,High,General,Wheat
58.11254856843667,25.42753271169117,24.21621143824668,29.30917818740664,53.57100277619711,5.59444975298951,High,General,Maize
47.93964298421396,55.74541013384535,42.15293762534903,27.983568301421467,62.009285210933456,5.852879540940701,High,General,Wheat
46.595391062605536,22.985537243177152,40.5191739928363,23.65824109513425,65.20056495762095,7.411806344776364,High,General,Rice
49.5995745547983,56.309417327100505,31.25571928688652,25.11056801137435,56.34946834300054,5.6408107248050285,High,General,Maize
68.4053056225815,59.8626262515593,52.88912450308042,15.24990706866324,42.60348862194972,6.209862401936032,High,General,Oats
50.91799978925951,48.01727196626016,50.11394623528825,20.08417163022673,47.10548411789639,6.506358334102689,High,General,Barley
53.65701078417193,50.81788884295959,49.31436749327324,26.934903459921628,44.94802080558193,6.48656165467712,High,General,Oats
57.95115215978459,33.49211345869946,55.04769913078224,16.16224460688579,43.73845189567374,5.507919886024285,High,General,Oats
76.52930721685826,57.66307410935735,48.91138402486085,19.234707513160803,50.97697895853423,6.502325462914981,High,General,Barley
47.575736715393845,41.18855864433471,29.273651668589057,23.779452425014668,46.881805064631465,6.267544915954819,High,General,Barley
40.20106210439212,49.2955378639022,48.22250846598765,18.846195415484125,46.549093354345366,7.444158670949115,High,General,Barley
42.4038564151268,56.96430863645118,32.30811253559375,29.00966961216779,41.64079523728803,5.81831816798766,High,General,Maize
76.19065366720471,59.007199039020335,29.68698601389882,16.965879462064354,40.530101343863016,6.20830839351899,High,General,Wheat
65.90065859373453,53.32817426386698,22.92014371598509,26.96091536861668,43.08304727949346,6.338962970179639,High,General,Wheat
50.92162477311227,32.1207002792812,49.76114321390707,22.61923037859612,45.165924382708994,6.281387074201898,High,General,Barley
47.08770004044764,58.6619006620833,48.440038477992445,26.25496163729934,52.929511865446095,6.831661655303725,High,General,Oats
51.77066946548457,45.12478124974287,29.37997910696375,19.660729924671717,55.31560783896534,5.931025715095537,High,General,Rice
44.591877090051206,57.22569905407839,49.97516066896624,22.717344034680583,44.21775754520097,5.942143105627983,High,General,Barley
77.66131641137764,47.04420103257407,56.713635323742125,27.85253024584765,52.74350024572559,6.958421897001706,High,General,Oats
71.36824697461067,32.28955847390882,24.32115829966317,22.003171486846565,50.252465269777815,6.500581037356359,High,General,Oats
58.495647076501626,34.80098096571264,29.305465535471,20.395797928654044,45.50270930493868,6.330311352114621,High,General,Maize
74.59850420460808,42.01887108411762,50.01043176349262,23.04233079379104,40.2052224444509,5.838406103354504,High,General,Maize
49.97832817172929,51.60059366239528,30.98026694028313,25.760441295545505,54.01053599565225,5.875054445824333,High,General,Wheat
68.68482273888773,32.7193020536134,44.98655897134867,21.653450182477545,60.56955247795598,5.521103273631801,High,General,Wheat
74.24529996054974,43.18924664536768,23.24656897854858,29.083154627134093,46.78832002431421,5.682852537723418,High,General,Rice
54.2707484649309,33.82499974305606,38.08809916414155,19.42418736063513,43.95420489690038,6.6136773893804826,High,General,Rice
70.2985778180287,52.63077618540429,49.56365687971813,22.131954092536805,66.61128233340885,7.2837462600168195,High,General,Rice
51.80289397057237,38.669123750718015,47.4605577217301,26.353914890121622,48.25074317463393,6.074329530261115,High,General,Rice
51.95428541036123,23.068913074115407,52.60288402703228,25.336816357436373,46.70837859377994,6.155494451792256,High,General,Oats
44.28228714216744,26.64210085926145,55.09808506412676,27.954615786257342,65.71290818829748,5.731211221223024,High,General,Oats
57.60232186037595,22.44418670478529,50.92734005035033,29.952137710216636,64.51321297500283,6.277261891214206,High,General,Wheat
69.18847625989689,39.972117840573006,46.86350971755704,21.40287493192634,53.45039411573901,5.5744434091386585,High,General,Maize
77.60883222285139,24.253491893929088,21.268899672641247,16.667263196749676,54.67716584283323,7.335201392523801,High,General,Maize
64.15187967716385,24.56559877238529,41.398666936377765,15.45623821211952,46.53246114502066,6.8462226962490575,High,General,Barley
74.52542150942956,57.641930401535085,21.50790899659411,25.90315359209657,42.34905011438673,7.481497618786438,High,General,Oats
72.89978597160908,54.90620288704222,52.322712684640905,28.110205069630737,57.20295476066983,7.265646325356988,High,General,Rice
46.93372211901124,38.08346387245464,32.828980978398306,18.31068878916628,42.9503476477064,6.445981187396305,High,General,Rice
59.432697156505256,59.43221283400823,42.497174964716834,17.37672055784859,53.478236408699495,6.539370062300754,High,General,Barley
44.676941421015655,20.007461126826524,31.177812292756105,15.933076372885363,68.21491595539032,5.881152093034388,High,General,Maize
67.2861264624654,44.55917825093575,51.300005775211744,27.340543825758097,68.58503167511753,6.424078685679112,High,General,Rice
77.99598672984304,44.6571270948748,55.4601010656761,19.670729098388765,47.17996859642076,7.306055746985623,High,General,Maize
45.48357832315026,38.29772223479553,35.94569976852256,21.025453391396645,58.72340260136963,5.601706847271642,High,General,Barley
69.35532523210165,35.87791891737172,54.51689574043956,22.541252874144185,54.222287923235726,7.227113605996619,High,General,Maize
65.28952603471444,38.2153254192243,30.683000298253297,27.59179851314326,66.27055382758317,6.18189560328522,High,General,Maize
63.34420148032399,36.598417443187216,41.38643692302095,24.762498323422275,48.1429259282816,7.29902553019262,High,General,Maize
55.60480938753357,49.21969909929197,54.35045719354816,24.22596944786717,40.11107220497251,7.3817598126829695,High,General,Rice
54.205265910152505,25.414217398931363,33.035253704631614,17.63508149933866,44.87683617794245,6.841729774003812,High,General,Wheat
41.80996756075552,27.905568823645204,58.16169060312343,22.69784837564745,50.485684035081945,6.828847573185356,High,General,Oats
48.716348330080535,27.220729135696946,24.875180071255343,25.730715257679822,49.47163389311466,6.40550867541748,High,General,Maize
40.60707529147307,30.498823404850583,20.73100278894025,29.59891324545737,63.74088757368658,7.171080449087415,High,General,Maize
63.25668422328082,41.01033675126333,56.16541410312762,18.02109463820028,60.41681998416513,7.423225516866566,High,General,Maize
44.23412943511635,24.44834989352875,22.74594664591489,15.1431502960084,48.98668958844692,7.050163600678238,High,General,Wheat
74.92077576118865,54.72677181306017,59.67556783789967,16.129521503977045,53.7323145149864,6.743873467513419,High,General,Barley
60.92572082788661,31.894461252338893,58.055874479164245,20.63778697772969,42.86677311875005,6.713585791642673,High,General,Rice
67.98759636234834,26.50151949874832,25.480836401452827,27.30816971618981,66.94439334460301,7.198939803167325,High,General,Wheat
56.43428367361986,47.02485238392973,41.50338502770264,15.107131226523675,68.06274473345603,6.5824075315425965,High,General,Maize
62.423192360041945,21.523452023972773,27.39681189868577,21.850958893287604,69.39410606142815,7.107719772497646,High,General,Wheat
77.70636707866521,44.79874259496657,37.1262069212048,19.93845923012092,66.05658492357513,6.517770510348491,High,General,Wheat
43.30936158494683,47.92793722705999,22.45700517039331,15.787225651495914,45.21882663088677,5.6248885499478485,High,General,Wheat
50.157510876947846,28.596661255468767,28.95698351186358,21.75354430008926,41.38589449604886,6.267894017808311,High,General,Barley
71.19953307642177,21.67856293774537,34.53091185595598,18.821230610050783,57.387901822380215,6.388881915342997,High,General,Oats
43.94948827530664,34.54581435677798,37.54590000984219,20.278272515205096,67.37815080649331,5.783234489973235,High,General,Rice
43.02644415616443,23.94376920967746,59.09985032835573,25.5842295717644,45.32054084979229,5.704992658378425,High,General,Barley
54.46165595016154,24.659113986933484,52.31462582735925,22.823264758664507,40.211287438724256,6.570929899313908,High,General,Barley
43.68671833889729,30.170449257794584,49.49639777247785,16.8697114348922,64.16488138096733,5.670287273112164,High,General,Oats
63.40313768824812,31.81871698507037,41.48165258967897,29.421218106354587,42.30387052860202,6.105890335780168,High,General,Barley
49.051010032664,41.19881364085683,53.599910424173736,24.538661485646077,52.411180957300914,6.989193951926152,High,General,Wheat
75.8279185279749,47.13567542012052,33.57291342622844,26.48802638493797,60.36662011566355,7.428864359135962,High,General,Wheat
71.34000323381026,43.71083763480739,48.35596451093264,16.18819725012556,47.1039275636854,6.9357411611038575,High,General,Maize
67.98820824397905,25.93441349158067,59.75135901512688,15.705875691900284,42.51887690340181,7.48525109690574,High,General,Barley
64.67776109538008,26.88344129810506,32.58515635740795,15.291720755521215,63.10063685367486,6.896675942558805,High,General,Maize
74.53862921365854,55.15076999171658,46.9607013953587,17.831910416601666,58.90525254661125,6.087588941308655,High,General,Rice
48.922482461710274,42.33409260256455,53.7725945660953,21.216125965777422,69.65471453460414,6.844105081010724,High,General,Wheat
74.92435371056911,54.79751331590756,56.632303334026886,29.037392001042345,50.32924099959878,6.904313530393807,High,General,Rice
71.57969193696209,34.86186045279497,48.71730763760407,21.855894888986644,41.852871588706,6.243453969232921,High,General,Oats
69.92643305550743,44.57600029725295,31.34431693668545,19.353826580587945,62.03050106005887,5.535427701218778,High,General,Wheat
62.45022712299696,40.94653664218443,33.05128606275786,23.42902880279495,55.65200256559737,6.906399569550974,High,General,Rice
49.849766438824005,32.76493959281851,20.83032128495857,16.67901867202184,46.39611794167405,5.543400190551084,High,General,Oats
56.94191663967585,38.79661488134381,50.43543910686039,24.142588365074747,63.451869670142784,6.762376156120142,High,General,Rice
71.74282618155206,40.09963507307728,21.70958424247805,23.526479314957548,46.11266457549832,5.82723297748511,High,General,Oats
41.27113937429298,28.030838990267146,54.58609418410983,26.879895501085645,47.819849644988096,6.631207055496087,High,General,Oats
71.28203077055034,32.600414895069264,24.746424578981557,29.80031417425536,42.77585663100157,6.5078260507612,High,General,Wheat
49.60282961950266,51.65639002027902,26.87506048543697,18.763102075741656,51.98296837092563,5.527027284612365,High,General,Maize
45.77236802886412,56.631529578165086,39.06105883328949,22.64484676205641,52.56787671812257,6.225731633990207,High,General,Oats
44.628052727212086,34.39176374181198,49.515216606749696,28.63298109478505,55.43685371044895,6.702182334792606,High,General,Oats
41.09000047803261,32.278891288360725,25.56008820796311,26.77784826634262,61.26892801371332,7.19721310379756,High,General,Wheat
60.94345940885812,27.8078865828753,37.60284300265994,22.311094546512116,67.18302786041278,7.277284227673034,High,General,Maize
48.73039490774918,47.139646746023246,39.31405097640419,29.180574744221666,44.13202296663426,6.467699940066447,High,General,Barley
79.57727063118526,32.92398806665349,28.49142566674365,15.85855040275214,41.63044295045971,6.9568449745988765,High,General,Barley
62.97747023488823,59.50998156396754,24.62233506722527,28.96497929568876,40.55593700783,6.132909153066915,High,General,Maize
45.515410774240415,33.02739208255813,53.456836919425584,15.757610885742098,44.30864134206449,6.184372811517315,High,General,Rice
67.55050163245461,35.76544187130513,40.09862599051062,23.209571161720262,59.73848457344878,5.888927038364628,High,General,Wheat
75.90974266038901,44.13336784848139,20.57524943936612,28.356614220016287,61.8243123398949,6.623896219986479,High,General,Maize
69.80717981478458,52.0673717276522,52.11925205236415,18.94081415341954,63.59517140584367,6.12912830185473,High,General,Barley
43.05759444157791,38.78074661382534,59.2317522165834,22.083727484177377,47.31124635713028,5.66874179287701,High,General,Oats
75.83536724770639,36.906241351558336,44.23704781656989,19.8649331870545,49.1768443978456,6.870012173326358,High,General,Barley
71.75717543439859,59.82551334379233,40.14833548336283,29.28215875614527,54.49403936696498,6.915506415210796,High,General,Oats
46.33215600422457,20.41974564559778,55.13663452179847,27.354683921296363,41.8954929058068,6.219984837558116,High,General,Wheat
42.07143554931268,55.80261155404983,58.10067158738394,25.63502266989569,58.33424569633738,5.653446798912046,High,General,Oats
62.29242301257234,25.965633037589495,50.18147663609842,23.81440479922663,69.51205101027273,6.352595434806852,High,General,Maize
